"group","counterbalance","block_type","block","delay_condition","trial","chosen","unchosen","offer_left_image","offer_right_image","exp_value_chosen","exp_value_unchosen","choice_location","choice_key","exp_value1","exp_value2","exp_value3","exp_value4","reward","coins_per_block","coins_per_task","ITI_duration","rt_deadline","choice_feedback_duration","outcome_duration","subject","rt"
"ADHD","start_with_long_delay"," test",1,7,11,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,1,5,9,1,6,0.5,1,"NOQohWXQ",1.85037120000925
"ADHD","start_with_long_delay"," test",1,7,12,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,6,10,1,6,0.5,1,"NOQohWXQ",0.616474200040102
"ADHD","start_with_long_delay"," test",1,7,13,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,1,7,11,1,6,0.5,1,"NOQohWXQ",2.87690989999101
"ADHD","start_with_long_delay"," test",1,7,14,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,1,8,12,1,6,0.5,1,"NOQohWXQ",1.21378570003435
"ADHD","start_with_long_delay"," test",1,7,15,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,1,9,13,1,6,0.5,1,"NOQohWXQ",0.936076899990439
"ADHD","start_with_long_delay"," test",1,7,16,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,0,9,13,1,6,0.5,1,"NOQohWXQ",1.22742020001169
"ADHD","start_with_long_delay"," test",1,7,17,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,1,10,14,1,6,0.5,1,"NOQohWXQ",1.57443330006208
"ADHD","start_with_long_delay"," test",1,7,18,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,1,11,15,1,6,0.5,1,"NOQohWXQ",1.09887839993462
"ADHD","start_with_long_delay"," test",1,7,19,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,0,11,15,1,6,0.5,1,"NOQohWXQ",2.1883608000353
"ADHD","start_with_long_delay"," test",1,7,20,2,4,2,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,0,11,15,1,6,0.5,1,"NOQohWXQ",0.796466400031932
"ADHD","start_with_long_delay"," test",1,7,21,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,0,11,15,1,6,0.5,1,"NOQohWXQ",1.90799229999539
"ADHD","start_with_long_delay"," test",1,7,22,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,12,16,1,6,0.5,1,"NOQohWXQ",0.757003300008364
"ADHD","start_with_long_delay"," test",1,7,23,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,1,13,17,1,6,0.5,1,"NOQohWXQ",1.44383210001979
"ADHD","start_with_long_delay"," test",1,7,24,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,0,13,17,1,6,0.5,1,"NOQohWXQ",2.58153470000252
"ADHD","start_with_long_delay"," test",1,7,25,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,0,13,17,1,6,0.5,1,"NOQohWXQ",0.60306950006634
"ADHD","start_with_long_delay"," test",2,1,1,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,1,18,1,6,0.5,1,"NOQohWXQ",0.802432700060308
"ADHD","start_with_long_delay"," test",2,1,2,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,1,2,19,1,6,0.5,1,"NOQohWXQ",1.61090470000636
"ADHD","start_with_long_delay"," test",2,1,3,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,3,20,1,6,0.5,1,"NOQohWXQ",1.13934130000416
"ADHD","start_with_long_delay"," test",2,1,4,1,4,1,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,0,3,20,1,6,0.5,1,"NOQohWXQ",1.22981470008381
"ADHD","start_with_long_delay"," test",2,1,5,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,1,4,21,1,6,0.5,1,"NOQohWXQ",1.44869099999778
"ADHD","start_with_long_delay"," test",2,1,6,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,1,5,22,1,6,0.5,1,"NOQohWXQ",1.85157699999399
"ADHD","start_with_long_delay"," test",2,1,7,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,6,23,1,6,0.5,1,"NOQohWXQ",0.741766400053166
"ADHD","start_with_long_delay"," test",2,1,8,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,1,7,24,1,6,0.5,1,"NOQohWXQ",1.5440426999703
"ADHD","start_with_long_delay"," test",2,1,9,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,0,7,24,1,6,0.5,1,"NOQohWXQ",1.17588440002874
"ADHD","start_with_long_delay"," test",2,1,10,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,8,25,1,6,0.5,1,"NOQohWXQ",0.70896439999342
"ADHD","start_with_long_delay"," test",2,1,11,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,1,9,26,1,6,0.5,1,"NOQohWXQ",1.05690440000035
"ADHD","start_with_long_delay"," test",2,1,12,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,0,9,26,1,6,0.5,1,"NOQohWXQ",0.730714000063017
"ADHD","start_with_long_delay"," test",2,1,13,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,1,10,27,1,6,0.5,1,"NOQohWXQ",0.856967200059444
"ADHD","start_with_long_delay"," test",2,1,14,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,11,28,1,6,0.5,1,"NOQohWXQ",0.698633200023323
"ADHD","start_with_long_delay"," test",2,1,15,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,0,11,28,1,6,0.5,1,"NOQohWXQ",1.07245310000144
"ADHD","start_with_long_delay"," test",2,1,16,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,0,11,28,1,6,0.5,1,"NOQohWXQ",0.718592200079001
"ADHD","start_with_long_delay"," test",2,1,17,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,0,11,28,1,6,0.5,1,"NOQohWXQ",0.698477700003423
"ADHD","start_with_long_delay"," test",2,1,18,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,1,12,29,1,6,0.5,1,"NOQohWXQ",1.06328180001583
"ADHD","start_with_long_delay"," test",2,1,19,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,0,12,29,1,6,0.5,1,"NOQohWXQ",0.74605249997694
"ADHD","start_with_long_delay"," test",2,1,20,3,2,3,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,0,12,29,1,6,0.5,1,"NOQohWXQ",1.12404499994591
"ADHD","start_with_long_delay"," test",2,1,21,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,0,12,29,1,6,0.5,1,"NOQohWXQ",2.19419459998608
"ADHD","start_with_long_delay"," test",2,1,22,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,0,12,29,1,6,0.5,1,"NOQohWXQ",0.654673499986529
"ADHD","start_with_long_delay"," test",2,1,23,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,13,30,1,6,0.5,1,"NOQohWXQ",0.752012400072999
"ADHD","start_with_long_delay"," test",2,1,24,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,13,30,1,6,0.5,1,"NOQohWXQ",0.635199899901636
"ADHD","start_with_long_delay"," test",2,1,25,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,1,14,31,1,6,0.5,1,"NOQohWXQ",1.16274460009299
"ADHD","start_with_long_delay"," test",3,7,1,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,0,0,31,1,6,0.5,1,"NOQohWXQ",0.635290100006387
"ADHD","start_with_long_delay"," test",3,7,2,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,0,0,31,1,6,0.5,1,"NOQohWXQ",0.630968200042844
"ADHD","start_with_long_delay"," test",3,7,3,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,1,1,32,1,6,0.5,1,"NOQohWXQ",1.19419680000283
"ADHD","start_with_long_delay"," test",3,7,4,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,0,1,32,1,6,0.5,1,"NOQohWXQ",1.18870330008212
"ADHD","start_with_long_delay"," test",3,7,5,2,4,2,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,0,1,32,1,6,0.5,1,"NOQohWXQ",1.07344850001391
"ADHD","start_with_long_delay"," test",3,7,6,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,1,2,33,1,6,0.5,1,"NOQohWXQ",1.22594880010001
"ADHD","start_with_long_delay"," test",3,7,7,1,4,1,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,1,3,34,1,6,0.5,1,"NOQohWXQ",1.27700220001861
"ADHD","start_with_long_delay"," test",3,7,8,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,0,3,34,1,6,0.5,1,"NOQohWXQ",0.81678200000897
"ADHD","start_with_long_delay"," test",3,7,9,4,3,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,0,3,34,1,6,0.5,1,"NOQohWXQ",0.8695374999661
"ADHD","start_with_long_delay"," test",3,7,10,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,0,3,34,1,6,0.5,1,"NOQohWXQ",0.766941200010478
"ADHD","start_with_long_delay"," test",3,7,11,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,3,34,1,6,0.5,1,"NOQohWXQ",1.84668479999527
"ADHD","start_with_long_delay"," test",3,7,12,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,0,3,34,1,6,0.5,1,"NOQohWXQ",0.485917399986647
"ADHD","start_with_long_delay"," test",3,7,13,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,1,4,35,1,6,0.5,1,"NOQohWXQ",1.39702319994103
"ADHD","start_with_long_delay"," test",3,7,14,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,0,4,35,1,6,0.5,1,"NOQohWXQ",0.733275400009006
"ADHD","start_with_long_delay"," test",3,7,15,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,0,4,35,1,6,0.5,1,"NOQohWXQ",1.14792480005417
"ADHD","start_with_long_delay"," test",3,7,16,1,3,1,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,1,5,36,1,6,0.5,1,"NOQohWXQ",1.00178559997585
"ADHD","start_with_long_delay"," test",3,7,17,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,0,5,36,1,6,0.5,1,"NOQohWXQ",0.802203899947926
"ADHD","start_with_long_delay"," test",3,7,18,1,3,1,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,0,5,36,1,6,0.5,1,"NOQohWXQ",1.97936519992072
"ADHD","start_with_long_delay"," test",3,7,19,2,1,2,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,1,6,37,1,6,0.5,1,"NOQohWXQ",1.8031905000098
"ADHD","start_with_long_delay"," test",3,7,20,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,0,6,37,1,6,0.5,1,"NOQohWXQ",1.37133970006835
"ADHD","start_with_long_delay"," test",3,7,21,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,0,6,37,1,6,0.5,1,"NOQohWXQ",1.55750520003494
"ADHD","start_with_long_delay"," test",3,7,22,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,0,6,37,1,6,0.5,1,"NOQohWXQ",0.408264699974097
"ADHD","start_with_long_delay"," test",3,7,23,2,3,2,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,0,6,37,1,6,0.5,1,"NOQohWXQ",1.67840009997599
"ADHD","start_with_long_delay"," test",3,7,24,1,4,1,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,0,6,37,1,6,0.5,1,"NOQohWXQ",1.83941250003409
"ADHD","start_with_long_delay"," test",3,7,25,2,4,2,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,0,6,37,1,6,0.5,1,"NOQohWXQ",1.50898360006977
"ADHD","start_with_long_delay"," test",4,1,1,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,1,1,38,1,6,0.5,1,"NOQohWXQ",0.356221299967729
"ADHD","start_with_long_delay"," test",4,1,2,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,2,39,1,6,0.5,1,"NOQohWXQ",0.82681009999942
"ADHD","start_with_long_delay"," test",4,1,3,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,0,2,39,1,6,0.5,1,"NOQohWXQ",0.973864499945194
"ADHD","start_with_long_delay"," test",4,1,4,1,3,1,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,0,2,39,1,6,0.5,1,"NOQohWXQ",1.19548760005273
"ADHD","start_with_long_delay"," test",4,1,5,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,0,2,39,1,6,0.5,1,"NOQohWXQ",1.21157060004771
"ADHD","start_with_long_delay"," test",4,1,6,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,0,2,39,1,6,0.5,1,"NOQohWXQ",0.523803299991414
"ADHD","start_with_long_delay"," test",4,1,7,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,1,3,40,1,6,0.5,1,"NOQohWXQ",0.767103899968788
"ADHD","start_with_long_delay"," test",4,1,8,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,4,41,1,6,0.5,1,"NOQohWXQ",1.30573820008431
"ADHD","start_with_long_delay"," test",4,1,9,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,0,4,41,1,6,0.5,1,"NOQohWXQ",0.676537299994379
"ADHD","start_with_long_delay"," test",4,1,10,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,0,4,41,1,6,0.5,1,"NOQohWXQ",0.625517600099556
"ADHD","start_with_long_delay"," test",4,1,11,2,4,2,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,0,4,41,1,6,0.5,1,"NOQohWXQ",0.701754600042477
"ADHD","start_with_long_delay"," test",4,1,12,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,1,5,42,1,6,0.5,1,"NOQohWXQ",0.671530100051314
"ADHD","start_with_long_delay"," test",4,1,13,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,1,6,43,1,6,0.5,1,"NOQohWXQ",0.676190500031225
"ADHD","start_with_long_delay"," test",4,1,14,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,1,7,44,1,6,0.5,1,"NOQohWXQ",0.72661120002158
"ADHD","start_with_long_delay"," test",4,1,15,3,2,3,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,1,8,45,1,6,0.5,1,"NOQohWXQ",0.772498699952848
"ADHD","start_with_long_delay"," test",4,1,16,1,4,1,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,0,8,45,1,6,0.5,1,"NOQohWXQ",0.671183599974029
"ADHD","start_with_long_delay"," test",4,1,17,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,1,9,46,1,6,0.5,1,"NOQohWXQ",0.62016799999401
"ADHD","start_with_long_delay"," test",4,1,18,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,0,9,46,1,6,0.5,1,"NOQohWXQ",0.980035300017335
"ADHD","start_with_long_delay"," test",4,1,19,2,1,1,2,0.45,0.35," right",2,0.35,0.45,0.55,0.65,1,10,47,1,6,0.5,1,"NOQohWXQ",1.13287980004679
"ADHD","start_with_long_delay"," test",4,1,20,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,11,48,1,6,0.5,1,"NOQohWXQ",2.12042659998406
"ADHD","start_with_long_delay"," test",4,1,21,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,12,49,1,6,0.5,1,"NOQohWXQ",0.54442409996409
"ADHD","start_with_long_delay"," test",4,1,22,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,0,12,49,1,6,0.5,1,"NOQohWXQ",1.36289869993925
"ADHD","start_with_long_delay"," test",4,1,23,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,12,49,1,6,0.5,1,"NOQohWXQ",0.652529000071809
"ADHD","start_with_long_delay"," test",4,1,24,3,4,3,4,0.55,0.65," left",1,0.35,0.45,0.55,0.65,1,13,50,1,6,0.5,1,"NOQohWXQ",0.627058399957605
"ADHD","start_with_long_delay"," test",4,1,25,3,4,3,4,0.55,0.65," left",1,0.35,0.45,0.55,0.65,0,13,50,1,6,0.5,1,"NOQohWXQ",0.553391900029965
"ADHD","start_with_long_delay"," test",5,7,1,4,3,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,1,1,51,1,6,0.5,1,"NOQohWXQ",1.19225920003373
"ADHD","start_with_long_delay"," test",5,7,2,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,0,1,51,1,6,0.5,1,"NOQohWXQ",1.92475390003528
"ADHD","start_with_long_delay"," test",5,7,3,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,2,52,1,6,0.5,1,"NOQohWXQ",0.829674300039187
"ADHD","start_with_long_delay"," test",5,7,4,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,1,3,53,1,6,0.5,1,"NOQohWXQ",1.09282789996359
"ADHD","start_with_long_delay"," test",5,7,5,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,0,3,53,1,6,0.5,1,"NOQohWXQ",2.18011149996892
"ADHD","start_with_long_delay"," test",5,7,6,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,0,3,53,1,6,0.5,1,"NOQohWXQ",0.608981200028211
"ADHD","start_with_long_delay"," test",5,7,7,3,4,3,4,0.55,0.65," left",1,0.35,0.45,0.55,0.65,1,4,54,1,6,0.5,1,"NOQohWXQ",0.573239899938926
"ADHD","start_with_long_delay"," test",5,7,8,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,5,55,1,6,0.5,1,"NOQohWXQ",0.624919500085525
"ADHD","start_with_long_delay"," test",5,7,9,2,3,2,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,0,5,55,1,6,0.5,1,"NOQohWXQ",0.972891999990679
"ADHD","start_with_long_delay"," test",5,7,10,3,2,3,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,0,5,55,1,6,0.5,1,"NOQohWXQ",2.31341910001356
"ADHD","start_with_long_delay"," test",5,7,11,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,5,55,1,6,0.5,1,"NOQohWXQ",0.929450499941595
"ADHD","start_with_long_delay"," test",5,7,12,1,3,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,1,6,56,1,6,0.5,1,"NOQohWXQ",0.588514600065537
"ADHD","start_with_long_delay"," test",5,7,13,4,3,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,0,6,56,1,6,0.5,1,"NOQohWXQ",0.562111199949868
"ADHD","start_with_long_delay"," test",5,7,14,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,1,7,57,1,6,0.5,1,"NOQohWXQ",0.626658599940129
"ADHD","start_with_long_delay"," test",5,7,15,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,1,8,58,1,6,0.5,1,"NOQohWXQ",1.14602520002518
"ADHD","start_with_long_delay"," test",5,7,16,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,0,8,58,1,6,0.5,1,"NOQohWXQ",1.22102769999765
"ADHD","start_with_long_delay"," test",5,7,17,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,8,58,1,6,0.5,1,"NOQohWXQ",0.68354450003244
"ADHD","start_with_long_delay"," test",5,7,18,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,8,58,1,6,0.5,1,"NOQohWXQ",0.844869800028391
"ADHD","start_with_long_delay"," test",5,7,19,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,0,8,58,1,6,0.5,1,"NOQohWXQ",0.602581600076519
"ADHD","start_with_long_delay"," test",5,7,20,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,9,59,1,6,0.5,1,"NOQohWXQ",0.868642400018871
"ADHD","start_with_long_delay"," test",5,7,21,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,10,60,1,6,0.5,1,"NOQohWXQ",1.45479049999267
"ADHD","start_with_long_delay"," test",5,7,22,1,4,1,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,0,10,60,1,6,0.5,1,"NOQohWXQ",2.29151600005571
"ADHD","start_with_long_delay"," test",5,7,23,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,0,10,60,1,6,0.5,1,"NOQohWXQ",1.28835340007208
"ADHD","start_with_long_delay"," test",5,7,24,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,0,10,60,1,6,0.5,1,"NOQohWXQ",1.23382540000603
"ADHD","start_with_long_delay"," test",5,7,25,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,1,11,61,1,6,0.5,1,"NOQohWXQ",1.09355789993424
"ADHD","start_with_long_delay"," test",6,1,1,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,0,0,61,1,6,0.5,1,"NOQohWXQ",0.646573200006969
"ADHD","start_with_long_delay"," test",6,1,2,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,1,1,62,1,6,0.5,1,"NOQohWXQ",0.816300499951467
"ADHD","start_with_long_delay"," test",6,1,3,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,0,1,62,1,6,0.5,1,"NOQohWXQ",0.508598299929872
"ADHD","start_with_long_delay"," test",6,1,4,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,0,1,62,1,6,0.5,1,"NOQohWXQ",1.00513940001838
"ADHD","start_with_long_delay"," test",6,1,5,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,1,2,63,1,6,0.5,1,"NOQohWXQ",1.38468070002273
"ADHD","start_with_long_delay"," test",6,1,6,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,3,64,1,6,0.5,1,"NOQohWXQ",0.648182000033557
"ADHD","start_with_long_delay"," test",6,1,7,3,4,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,1,4,65,1,6,0.5,1,"NOQohWXQ",0.598574599949643
"ADHD","start_with_long_delay"," test",6,1,8,2,4,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,1,5,66,1,6,0.5,1,"NOQohWXQ",1.26680470001884
"ADHD","start_with_long_delay"," test",6,1,9,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,6,67,1,6,0.5,1,"NOQohWXQ",0.909498899942264
"ADHD","start_with_long_delay"," test",6,1,10,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,0,6,67,1,6,0.5,1,"NOQohWXQ",0.706469099968672
"ADHD","start_with_long_delay"," test",6,1,11,4,1,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,1,7,68,1,6,0.5,1,"NOQohWXQ",0.94176780001726
"ADHD","start_with_long_delay"," test",6,1,12,1,4,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,1,8,69,1,6,0.5,1,"NOQohWXQ",0.581489100004546
"ADHD","start_with_long_delay"," test",6,1,13,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,1,9,70,1,6,0.5,1,"NOQohWXQ",1.10262130002957
"ADHD","start_with_long_delay"," test",6,1,14,4,1,4,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,1,10,71,1,6,0.5,1,"NOQohWXQ",1.13139730005059
"ADHD","start_with_long_delay"," test",6,1,15,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,0,10,71,1,6,0.5,1,"NOQohWXQ",0.671183299971744
"ADHD","start_with_long_delay"," test",6,1,16,4,2,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,1,11,72,1,6,0.5,1,"NOQohWXQ",0.735616499907337
"ADHD","start_with_long_delay"," test",6,1,17,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,11,72,1,6,0.5,1,"NOQohWXQ",0.49184790009167
"ADHD","start_with_long_delay"," test",6,1,18,3,1,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,1,12,73,1,6,0.5,1,"NOQohWXQ",0.968049800023437
"ADHD","start_with_long_delay"," test",6,1,19,3,2,3,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,1,13,74,1,6,0.5,1,"NOQohWXQ",0.537551899906248
"ADHD","start_with_long_delay"," test",6,1,20,3,1,3,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,1,14,75,1,6,0.5,1,"NOQohWXQ",0.976808600011282
"ADHD","start_with_long_delay"," test",6,1,21,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,1,15,76,1,6,0.5,1,"NOQohWXQ",1.23120939999353
"ADHD","start_with_long_delay"," test",6,1,22,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,0,15,76,1,6,0.5,1,"NOQohWXQ",0.622209899942391
"ADHD","start_with_long_delay"," test",6,1,23,3,2,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,0,15,76,1,6,0.5,1,"NOQohWXQ",1.25111219997052
"ADHD","start_with_long_delay"," test",6,1,24,1,2,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,0,15,76,1,6,0.5,1,"NOQohWXQ",0.733429400017485
"ADHD","start_with_long_delay"," test",6,1,25,2,4,2,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,1,16,77,1,6,0.5,1,"NOQohWXQ",0.416891800006852
"ADHD","start_with_long_delay"," test",7,7,1,4,3,4,3,0.65,0.55," left",1,0.35,0.45,0.55,0.65,1,1,78,1,6,0.5,1,"NOQohWXQ",0.790688000037335
"ADHD","start_with_long_delay"," test",7,7,2,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,0,1,78,1,6,0.5,1,"NOQohWXQ",0.936067499918863
"ADHD","start_with_long_delay"," test",7,7,3,3,2,3,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,1,2,79,1,6,0.5,1,"NOQohWXQ",1.5959880000446
"ADHD","start_with_long_delay"," test",7,7,4,2,3,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,1,3,80,1,6,0.5,1,"NOQohWXQ",1.79285939992405
"ADHD","start_with_long_delay"," test",7,7,5,3,2,3,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,1,4,81,1,6,0.5,1,"NOQohWXQ",1.43327799998224
"ADHD","start_with_long_delay"," test",7,7,6,4,2,4,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,0,4,81,1,6,0.5,1,"NOQohWXQ",1.04335409996565
"ADHD","start_with_long_delay"," test",7,7,7,1,2,1,2,0.35,0.45," left",1,0.35,0.45,0.55,0.65,1,5,82,1,6,0.5,1,"NOQohWXQ",1.27505649998784
